date,description,amount,balance
2024-07-23 11:56:25,Purchase by Andrea Phillips,$29.26,"$276,927.96"
2024-07-23 13:28:48,Purchase by Gory Hayes,$189.27,"$277,171.10"
2024-07-23 17:31:48,Purchase by Albert Gilbert,$95.10,"$276,898.70"
2024-07-23 17:54:12,Purchase by Katherine Calhoun,$53.87,"$276,981.83"
2024-07-23 19:34:27,Purchase by Kev Phillips,$184.86,"$277,534.35"
2024-07-23 19:39:49,Purchase by Jonathon Bryant,$178.39,"$277,349.49"
2024-07-24 08:43:32,Purchase by Christopher Wheeler,$88.67,"$277,790.68"
2024-07-24 12:38:17,Purchase by Becky Calhoun,$167.66,"$277,702.01"
2024-07-25 08:18:23,Purchase by Albert Gilbert,$54.88,"$277,845.56"
2024-07-25 11:20:42,Purchase by Cassie Garcia,$182.69,"$278,197.68"
2024-07-25 17:43:52,Purchase by Kim Hahn,$169.43,"$278,014.99"
2024-07-26 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$275,197.68"
2024-07-26 08:04:24,Purchase by Mikayla Bryant,$123.16,"$275,726.53"
2024-07-26 10:02:28,Purchase by Hannah Phillips,$79.60,"$275,832.52"
2024-07-26 11:53:16,Purchase by Jonathon Hayes,$142.38,"$275,498.17"
2024-07-26 11:59:53,Purchase by Becky Calhoun,$105.20,"$275,603.37"
2024-07-26 13:12:38,Purchase by Sara Walker,$158.11,"$275,355.79"
2024-07-26 18:52:13,Purchase by Jonathon Bryant,$26.39,"$275,752.92"
2024-07-27 14:37:51,Purchase by Mel Green,$30.89,"$275,863.41"
2024-07-27 14:53:01,Purchase by Steph Santiago,$41.56,"$275,904.97"
2024-07-27 15:26:35,Purchase by Jonathon Hayes,$64.24,"$275,969.21"
2024-07-27 16:02:14,Purchase by Thys Hayes,$122.83,"$276,234.37"
2024-07-27 19:01:55,Purchase by Amber Calhoun,$46.48,"$276,111.54"
2024-07-27 19:06:17,Purchase by Stephanie Daniel,$95.85,"$276,065.06"
2024-07-28 10:04:28,Purchase by Hannah Phillips,$114.29,"$277,287.47"
2024-07-28 11:33:42,Purchase by Dave Harris,$151.64,"$276,568.70"
2024-07-28 13:01:03,Purchase by Rebecca Lewis,$48.41,"$276,985.68"
2024-07-28 13:13:09,Purchase by Gory Hayes,$187.50,"$277,173.18"
2024-07-28 14:28:18,Purchase by Kim Nunez,$154.18,"$276,937.27"
2024-07-28 14:35:00,Purchase by Albert Gilbert,$180.16,"$276,748.86"
2024-07-28 18:41:29,Purchase by Cassie Garcia,$34.23,"$276,783.09"
2024-07-28 20:43:08,Purchase by Betsy Nunez,$182.69,"$276,417.06"
2024-07-28 21:32:37,Purchase by Thomas Brown,$156.63,"$277,444.10"
2024-07-29 09:48:03,Purchase by Wayne Garcia,$30.53,"$277,713.03"
2024-07-29 16:34:23,Purchase by Mike Gomez,$103.98,"$277,548.08"
2024-07-29 17:38:38,Purchase by Jonathon Hayes,$24.63,"$277,682.50"
2024-07-29 21:55:56,Purchase by Kim Hahn,$109.79,"$277,657.87"
2024-07-30 08:34:27,Purchase by Dave Harris,$108.91,"$277,821.94"
2024-07-30 11:42:07,Purchase by Mickey Key,$150.96,"$277,972.90"
2024-07-31 18:58:14,Purchase by Thomas Hayes,$25.76,"$277,998.66"
2024-08-01 12:47:09,Purchase by Juston Brown,$137.55,"$278,136.21"
2024-08-01 19:47:09,Purchase by Becky Calhoun,$25.82,"$278,162.03"
2024-08-01 20:16:23,Purchase by Sarah Bryant,$127.40,"$278,289.43"
2024-08-02 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$275,289.43"
2024-08-02 15:45:21,Purchase by Kenny Spencer,$165.94,"$275,455.37"
2024-08-02 16:14:39,Purchase by Mikayla Bryant,$93.61,"$275,548.98"
2024-08-03 08:20:31,Purchase by Terri Gonzalez,$119.68,"$275,796.87"
2024-08-03 08:57:26,Purchase by Albert Gilbert,$128.21,"$275,677.19"
2024-08-03 09:47:13,Purchase by Brina Wheeler,$98.15,"$275,895.02"
2024-08-03 12:25:48,Purchase by Jonathon Bryant,$27.43,"$275,922.45"
2024-08-03 20:57:34,Purchase by Dicey Green,$79.57,"$276,002.02"
2024-08-04 14:37:19,Purchase by Thys Hayes,$123.87,"$276,507.78"
2024-08-04 16:52:39,Purchase by Stephanie Dominguez,$146.96,"$276,383.91"
2024-08-04 19:39:03,Purchase by Angie Brown,$183.52,"$276,691.30"
2024-08-04 20:03:52,Purchase by Lindy Tucker,$51.38,"$276,236.95"
2024-08-04 21:12:23,Purchase by Betsy Nunez,$183.55,"$276,185.57"
2024-08-05 09:55:16,Purchase by Thys Hayes,$143.70,"$277,127.51"
2024-08-05 12:37:31,Purchase by Becky Calhoun,$176.35,"$276,983.81"
2024-08-05 15:21:33,Purchase by Lindy Tucker,$116.16,"$276,807.46"
2024-08-05 15:32:02,Purchase by Jonathon Bryant,$114.54,"$277,242.05"
2024-08-06 08:41:25,Purchase by Sandra Phillips,$97.80,"$277,440.30"
2024-08-06 17:43:34,Purchase by Lindy Tucker,$100.45,"$277,342.50"
2024-08-07 08:44:07,Purchase by Dicey Green,$183.31,"$277,769.86"
2024-08-07 10:36:01,Purchase by Thys Hayes,$58.79,"$277,586.55"
2024-08-07 14:18:30,Purchase by Cassie Garcia,$65.86,"$277,506.16"
2024-08-07 20:42:52,Purchase by Becky Calhoun,$21.60,"$277,527.76"
2024-08-08 16:42:35,Purchase by Katherine Calhoun,$183.29,"$278,273.08"
2024-08-08 21:38:59,Purchase by Mickey Key,$192.95,"$278,089.79"
2024-08-08 21:44:47,Purchase by Betsy Nunez,$126.98,"$277,896.84"
2024-08-09 00:00:00,Betsy Nunez - Payment,"$-3,000.00","$275,273.08"
2024-08-09 11:08:29,Purchase by Jonathon Bryant,$25.42,"$275,530.89"
2024-08-09 14:13:52,Purchase by Kim Nunez,$183.19,"$275,505.47"
2024-08-09 19:07:34,Purchase by Albert Gilbert,$49.20,"$275,322.28"
2024-08-10 08:15:34,Purchase by Daniel Gomez,$118.41,"$275,915.90"
2024-08-10 10:16:32,Purchase by Katherine Calhoun,$54.69,"$275,756.96"
2024-08-10 15:05:06,Purchase by Erica Miranda,$171.38,"$275,702.27"
2024-08-10 19:28:28,Purchase by Dicey Green,$40.53,"$275,797.49"
2024-08-11 13:25:08,Purchase by Kim Nunez,$176.39,"$276,346.77"
2024-08-11 13:50:09,Purchase by Bob Lewis,$150.75,"$276,497.52"
2024-08-11 14:20:46,Purchase by Sara Walker,$66.54,"$276,102.64"
2024-08-11 15:32:27,Purchase by John Key,$120.20,"$276,036.10"
2024-08-11 15:44:34,Purchase by Dan Porter,$67.74,"$276,170.38"
2024-08-12 08:26:30,Purchase by Adam Solomon,$78.88,"$276,576.40"
2024-08-12 13:51:33,Purchase by Amber Calhoun,$137.84,"$276,864.60"
2024-08-12 15:25:46,Purchase by Steph Santiago,$150.36,"$276,726.76"
